index1.1,index1.2,val1,index2.1,index2.2,val2,index3.1,index3.2,val3
4.0,0.24,18.919,4.0,0.24,9.81325,4.0,0.24,0.00406
0.2,0.6,0.32718,0.2,0.6,0.333818,0.2,0.6,0.315619
0.08,0.18,0.148916,0.08,0.18,0.116317,0.08,0.18,0.006105
4.00318,1.2,18.9504,4.00325,1.2,9.54092,4.00318,1.2,0.02362
0.04,0.06,0.099101,0.04,0.06,0.060942,0.04,0.06,0.000274
0.1071555017632885,0.4858407869874153,-0.8845109140067436,-0.2700638213494697,0.9436866211187522,0.8485033754663233,-0.5573092837688634,0.0203588003845784,0.0270799013586678
1.2,0.24,3.97385,1.2,0.24,2.90366,1.2,0.24,0.0139835
3.0,0.48,3.12748,3.0,0.48,0.006596,3.0,0.48,0.008297
14.627877734732508,6.573792260564226,68.22011612878794,17.213221704900796,7.093440136582702,43.21970992647476,14.160301419490317,6.322293204851486,44.69423852833684
0.5,1.8,1.24723,0.5,1.8,0.022357,0.5,1.8,0.030251
4.0,1.8,18.6388,4.0,1.8,11.1383,4.0,1.8,0.026779
4.0,0.24,9.59271,4.0,0.24,0.00793,4.0,0.24,0.004215
0.5,1.8,1.54003,0.5,1.8,1.37256,0.5,1.8,0.02276
0.2,1.2,0.380819,0.2,1.2,0.671911,0.2,1.2,0.006884
0.5,0.48,2.43084,0.5,0.48,1.20691,0.5,0.48,0.008159
5.0,0.06,20.5302,5.0,0.06,8.64675,5.0,0.06,11.9782
5.0,0.48,7.71103,5.0,0.48,11.7143,5.0,0.48,0.019846
5.0,0.24,10.3192,5.0,0.24,13.9393,5.0,0.24,0.0084745
0.08,0.6,0.175767,0.08,0.6,0.160708,0.08,0.6,0.014124
3.0,0.9,1.50837,3.0,0.9,0.073428,3.0,0.9,0.052782
0.2523976347219827,1.215847150217003,-0.1203735438829532,-0.0072121501856528,0.1897073520730277,-0.8396745049053962,0.4094660902602555,0.5871331025803762,0.0296517085763938
0.0860942,1.2,0.151464,0.0860942,1.2,0.268486,0.0862778,1.2,0.44677
1.2,1.2,1.90731,1.2,1.2,0.012547,1.2,1.2,0.013471
1.2,1.2,4.12886,1.2,1.2,2.13467,1.2,1.2,0.008628
5.0,1.2,8.91471,5.0,1.2,0.007615,5.0,1.2,0.003179
2.6533833316415265,0.1199194902140805,4.976798435749377,3.2830604734749538,0.3569200878407392,8.311818731684513,3.672935529187819,0.5241545066421786,-0.2050612324830089
1.2,0.48,1.01942,1.2,0.48,1.422,1.2,0.48,0.846875
0.7129699215408891,-0.7358713045052248,1.2136987878601853,1.1447994180492058,-0.1150125434075506,1.196850118677454,1.619612572334395,-0.8641390099400463,-0.2915609546657441
5.058520517790631,1.0219134633083824,14.971920631195324,5.04002063460763,1.561202162405865,22.559221659391763,5.413291982568624,1.5873989850273895,-0.2639201725471841
15.909834981905693,4.861863358082966,66.4385583060641,12.819925158345994,8.81788736094312,55.71580588104189,15.601535867642744,8.528508233874433,37.26855533319406
3.0,1.2,6.24016,3.0,1.2,8.3334,3.0,1.2,0.017899
0.5,0.48,0.613968,0.5,0.48,0.686148,0.5,0.48,0.020182
5.0,0.24,10.3063,5.0,0.24,0.004226,5.0,0.24,0.008097
0.1,0.24,0.371342,0.1,0.24,0.474721,0.1,0.24,0.313241
1.2,1.8,4.32785,1.2,1.8,5.70293,1.2,1.8,0.001796
0.1788856556268343,1.2606095239309705,-0.3739564913035029,0.6482736331431116,0.5960769346060735,1.2309821430575745,-0.0563293650072965,1.4188200073815929,-1.2363950585595436
1.2,0.9,5.69444,1.2,0.9,0.002068,1.2,0.9,0.000155
3.0,1.2,9.25954,3.0,1.2,8.46304,3.0,1.2,0.01493
5.0,0.9,5.94018,5.0,0.9,2.67966,5.0,0.9,0.09777
0.1,1.2,0.45992,0.1,1.2,0.015897,0.1,1.2,0.016283
3.0,1.2,4.65318,3.0,1.2,4.09966,3.0,1.2,0.013677
4.0,0.06,12.4476,4.0,0.06,18.6654,4.0,0.06,0.004535
0.1,1.8,0.161268,0.1,1.8,0.15733,0.1,1.8,0.061461
15.822914766504123,6.52995194515541,45.37294196246453,16.53327284316856,6.119627721665422,45.64843957101333,17.210856174163073,5.8749063385479605,38.46204768251193
0.2293652691333474,-0.3355467742262617,0.576103533735522,-0.7095116721395766,0.3095827539814587,0.1375132248027749,0.5456976559910468,0.473272338217187,0.3322504368062751
0.5,0.48,1.57347,0.5,0.48,1.20718,0.5,0.48,0.007972
0.5,1.8,1.645,0.5,1.8,2.33141,0.5,1.8,1.19068
1.2,0.9,2.58389,1.2,0.9,0.033379,1.2,0.9,0.02949
0.4696572833990396,0.7456738590422707,3.000620638025476,0.2606518094960272,0.6231703242867156,1.1075393404646945,0.9539303188522456,1.2087071244991154,0.2483649600220011
5.0,0.9,10.4251,5.0,0.9,14.0825,5.0,0.9,0.019042
5.0,0.48,5.86272,5.0,0.48,2.72927,5.0,0.48,0.085818
5.0,1.2,5.95992,5.0,1.2,3.55034,5.0,1.2,0.12227
-0.437231383178001,1.196585495499015,0.2674862555033135,-0.7316933556797665,1.648001584777763,0.1185727371471854,-0.4275508151333422,0.6927180683756533,-0.3828490613869096
5.0,1.8,15.5071,5.0,1.8,23.2334,5.0,1.8,0.027281
1.2,0.06,1.01612,1.2,0.06,0.702822,1.2,0.06,0.062462
0.1,0.48,0.543116,0.1,0.48,0.290428,0.1,0.48,0.001711
0.16,0.42,0.097889,0.16,0.42,0.198212,0.16,0.42,0.216861
1.2,0.48,1.8988,1.2,0.48,0.024424,1.2,0.48,0.027572
1.7377500105653183,0.9607750413925772,3.781097982178499,0.2723747302236682,1.20333325674494,3.9297278670657514,0.6923728633268592,0.985223525206483,0.5644716395457884
5.0,0.48,15.5196,5.0,0.48,23.3132,5.0,0.48,10.246
1.2,0.9,3.99337,1.2,0.9,5.60293,1.2,0.9,0.004604
5.0,0.9,23.5747,5.0,0.9,8.88931,5.0,0.9,0.003542
0.5,1.2,1.71325,0.5,1.2,0.035639,0.5,1.2,0.035458
1.5521693005737978,2.239106999077497,0.0949096900669479,0.7728451747928187,1.6843120212549807,1.3819612372563297,0.8649547130909832,2.256011835494153,1.8398341841452992
15.872527004573598,8.326877068290123,38.29733222679469,10.790383685372037,6.1265158986692985,40.33864143861965,13.370960637723163,6.0322986969047205,35.48198727731402
0.5,0.06,0.431341,0.5,0.06,0.595918,0.5,0.06,0.031839
16.06542195539096,6.964953642378866,39.37610149704407,16.348602975754105,8.232304838692336,44.77692054353783,16.012591391851274,7.829017811388176,43.9917430972658
5.0,1.8,10.4075,5.0,1.8,0.023883,5.0,1.8,0.02899
0.1,0.06,0.16682,0.1,0.06,0.123317,0.1,0.06,0.150093
0.5,1.2,2.41526,0.5,1.2,1.15435,0.5,1.2,1.22388
0.16,0.18,0.188912,0.16,0.18,0.205593,0.16,0.18,0.003372
0.5,0.48,1.79987,0.5,0.48,2.42636,0.5,0.48,0.008421
1.2,0.24,5.59936,1.2,0.24,2.55793,1.2,0.24,3.38647
3.0,0.9,4.65353,3.0,0.9,6.99217,3.0,0.9,0.009614
5.0,0.24,15.5624,5.0,0.24,14.1118,5.0,0.24,0.004259
0.02,0.18,0.091129,0.02,0.18,0.006183,0.02,0.18,0.001183
5.0,0.06,15.4766,5.0,0.06,0.005255,5.0,0.06,0.0057255
4.8372728355474965,1.097902470365104,3.842152586591444,4.876588334761721,0.2996781338394524,4.8045093056786445,5.408933212474818,1.021610786626113,0.5062351891050465
3.0,0.06,9.80395,3.0,0.06,14.2126,3.0,0.06,0.007237
0.1,0.06,0.232749,0.1,0.06,0.291769,0.1,0.06,0.004561
4.0,0.48,18.8685,4.0,0.48,0.007806,4.0,0.48,0.004083
0.04,0.42,0.073222,0.04,0.42,0.124887,0.04,0.42,0.006572
0.16,1.2,0.305756,0.16,1.2,0.523113,0.16,1.2,0.014162
5.0,0.48,16.3157,5.0,0.48,23.5176,5.0,0.48,8.84629
0.1,0.06,0.472888,0.1,0.06,0.282487,0.1,0.06,0.004777
5.0,1.2,23.601,5.0,1.2,11.8323,5.0,1.2,0.007615
1.0494353939219934,0.2321861630946362,0.8498938298512393,1.081511651478518,1.3600412987692392,-0.1735251430298516,0.7042580324938841,-0.0007445995307323,-0.4408380088507489
4.0,1.2,18.9076,4.0,1.2,11.6002,4.0,1.2,0.034283
0.5,1.8,2.43772,0.5,1.8,1.0866,0.5,1.8,1.27119
3.423555603719701,0.1288029244601719,9.03197775569564,2.2659891756163244,0.7315892404995106,6.251095038097004,3.1054361792552574,0.7629014578497577,-0.238650115798908
0.5,0.24,1.50267,0.5,0.24,2.13996,0.5,0.24,1.21477
3.0,0.24,9.83703,3.0,0.24,7.40622,3.0,0.24,0.007535
1.2,0.9,3.6962,1.2,0.9,2.51249,1.2,0.9,0.014874
1.2,0.48,2.45505,1.2,0.48,3.45041,1.2,0.48,0.008606
0.5,1.8,2.13368,0.5,1.8,1.19134,0.5,1.8,0.014053
5.0,0.24,23.5132,5.0,0.24,11.8816,5.0,0.24,0.004155
4.0,0.48,12.7371,4.0,0.48,9.82611,4.0,0.48,0.001122
3.0,1.2,3.2057,3.0,1.2,0.012021,3.0,1.2,0.013677
0.08,0.06,0.156904,0.08,0.06,0.192592,0.08,0.06,0.003721
0.08,0.6,0.407064,0.08,0.6,0.139697,0.08,0.6,0.330316
0.1,0.24,0.49234,0.1,0.24,0.255194,0.1,0.24,0.002906
4.0,0.48,12.4036,4.0,0.48,18.637,4.0,0.48,0.014563
5.0,0.48,7.71103,5.0,0.48,11.7143,5.0,0.48,0.019846
5.0,0.48,16.2432,5.0,0.48,11.836,5.0,0.48,0.0175465
3.0,0.24,4.65707,3.0,0.24,3.11142,3.0,0.24,0.013131
0.5,0.24,2.3437,0.5,0.24,1.09174,0.5,0.24,0.006877
3.0,0.9,3.21095,3.0,0.9,4.06918,3.0,0.9,0.039141
5.0,0.48,15.5634,5.0,0.48,13.9728,5.0,0.48,0.006435
15.692150269152958,7.967357388978431,37.56853242758965,16.56980831727121,10.181790099151929,37.76822279920063,16.008551503380314,6.617610659988238,24.07397128083152
3.00318,0.24,14.195,3.00325,0.24,5.32949,3.00318,0.24,0.010485
4.0,1.8,18.791,4.0,1.8,0.023999,4.0,1.8,0.028719
3.0,0.9,6.926,3.0,0.9,4.06918,3.0,0.9,0.037532
0.103178,1.2,0.344985,0.103178,1.2,0.528904,0.103246,1.2,0.338449
5.0,0.24,16.2211,5.0,0.24,11.8486,5.0,0.24,0.007125
3.0,1.2,14.1135,3.0,1.2,0.018561,3.0,1.2,0.007686
4.0,0.06,13.1056,4.0,0.06,18.838,4.0,0.06,9.55121
1.2,1.8,5.68974,1.2,1.8,2.84876,1.2,1.8,0.058527
3.0,0.48,9.37916,3.0,0.48,14.0135,3.0,0.48,0.0100695
5.0,0.48,23.2062,5.0,0.48,8.80663,5.0,0.48,0.00394
1.2,0.06,0.998156,1.2,0.06,1.46536,1.2,0.06,0.03829
15.281628084367595,6.156044223262936,37.94544425232647,16.221989884584346,6.894049313712528,71.36798830172626,13.149681678842608,9.797556551791708,33.51760021900169
3.0,1.8,4.65532,3.0,1.8,4.09483,3.0,1.8,0.018687
4.0,1.2,8.24945,4.0,1.2,0.018345,4.0,1.2,0.007572
5.0,0.48,2.72927,5.0,0.48,3.83897,5.0,0.48,0.085818
0.2191172970072264,1.541905515592401,-0.1500229299770295,0.3834234885318597,0.9478728962363214,0.2493400236723044,0.0434623605218571,0.1382853971393037,-1.1279530362102888
5.0,0.48,15.6151,5.0,0.48,12.1526,5.0,0.48,0.001136
3.0,0.06,9.34484,3.0,0.06,8.36532,3.0,0.06,0.0056125
0.5,1.2,1.67507,0.5,1.2,0.020747,0.5,1.2,0.0226675
0.5,1.8,1.27119,0.5,1.8,0.022383,0.5,1.8,0.004486
0.5,0.9,1.87467,0.5,0.9,0.005776,0.5,0.9,0.00216
0.16,0.06,0.102092,0.16,0.06,0.013797,0.16,0.06,0.003737
0.1,1.2,0.125964,0.1,1.2,0.12284,0.1,1.2,0.231331
5.0,0.48,16.3157,5.0,0.48,11.8204,5.0,0.48,0.007707
0.5,0.24,1.58134,0.5,0.24,1.07853,0.5,0.24,1.40889
3.0,0.06,4.62518,3.0,0.06,0.004683,3.0,0.06,0.007243
0.2,1.2,0.521921,0.2,1.2,0.605815,0.2,1.2,0.019868
4.0,0.06,12.4742,4.0,0.06,18.6271,4.0,0.06,0.015201
15.0450340184383,5.195249686855351,68.56121951108825,13.799803037757354,6.345300610154341,53.11257550101811,12.270268494214925,6.752159207607782,34.29053782880593
0.04,1.2,0.206465,0.04,1.2,-0.005901,0.04,1.2,0.02873
4.0,1.8,11.4525,4.0,1.8,0.003256,4.0,1.8,0.000723
4.0,0.9,12.5943,4.0,0.9,18.7672,4.0,0.9,0.001222
17.815288200555855,5.664996729841806,67.02831791326328,11.336333397135324,6.487939444780948,65.69410407840562,13.625876764811997,5.225006144281695,39.40652556997048
14.122730443379398,8.403321863970596,60.53088674452476,17.176385364657595,10.714697059211248,57.26042257660448,12.713392936850545,9.459892925499624,38.92533624997914
12.871683408287645,5.872940823286912,40.35894519788515,14.8958326472504,8.952604678410061,65.33785001163422,19.551734394718807,8.6658977438305,28.312060639225816
4.0,0.24,12.5105,4.0,0.24,11.3523,4.0,0.24,0.004395
5.0,1.2,3.91926,5.0,1.2,2.70986,5.0,1.2,3.63612
0.5,0.48,1.61229,0.5,0.48,2.36979,0.5,0.48,1.43232
4.0,1.2,8.47864,4.0,1.2,0.005091,4.0,1.2,0.002141
5.0,0.9,23.2465,5.0,0.9,10.4241,5.0,0.9,13.853
12.174063863670202,5.522081465664206,56.25609947201641,13.686837180636427,10.57672319881215,46.956742815802514,11.212323674254373,7.561695465235492,27.13846816160824
10.3508125768316,6.471161362562058,46.95807756778739,14.97634920081704,7.725016221975456,48.56492475435631,12.836284466800556,5.8025969527044055,40.8474578466727
1.2,1.2,2.7179,1.2,1.2,3.36629,1.2,1.2,0.020422
0.5,0.24,1.66304,0.5,0.24,0.868913,0.5,0.24,1.16902
11.171416839521102,7.951346558050723,53.28565110292847,15.468735213232453,8.465098834278098,41.16090193913931,10.854634848910989,6.757117053273511,31.194410008644148
0.5,1.8,1.17274,0.5,1.8,1.24348,0.5,1.8,0.0559815
5.0,1.8,7.83946,5.0,1.8,5.38285,5.0,1.8,0.066029
4.0,1.2,13.7439,4.0,1.2,11.3347,4.0,1.2,0.006996
5.0,1.2,23.3265,5.0,1.2,8.93001,5.0,1.2,0.004025
5.0,0.06,5.86015,5.0,0.06,3.55982,5.0,0.06,0.030299
4.0,0.24,18.6458,4.0,0.24,8.27473,4.0,0.24,11.6441
0.1,0.9,0.123262,0.1,0.9,0.073523,0.1,0.9,0.102931
0.5,0.48,2.42636,0.5,0.48,1.16984,0.5,0.48,0.005925
4.0,0.9,18.673,4.0,0.9,8.41867,4.0,0.9,0.029725
5.0,0.06,23.1922,5.0,0.06,10.209,5.0,0.06,13.8617
0.1,0.24,0.37782,0.1,0.24,0.271786,0.1,0.24,0.282561
0.1,0.48,0.351005,0.1,0.48,0.281713,0.1,0.48,0.023537
0.02,0.6,0.082034,0.02,0.6,0.090511,0.02,0.6,0.05382
1.2551433256365727,0.3568549286956,1.4705155559816463,0.4737586588446429,0.798117914215162,1.3733717017580622,1.823942106778544,0.7069679442018872,-0.2141842145845405
14.66143020322584,7.481000170784872,45.34137525208209,10.32397065001892,6.35837048284499,68.93314476806549,17.516177426132387,5.879144386257025,39.31795679275517
0.1,0.24,0.345128,0.1,0.24,0.257708,0.1,0.24,0.005221
5.0,1.8,23.6442,5.0,1.8,10.3637,5.0,1.8,13.9566
3.0,0.06,3.54166,3.0,0.06,1.62103,3.0,0.06,0.073821
0.0860942,1.2,0.268486,0.0862778,1.2,0.44677,0.0860942,1.2,0.037958
0.5,0.24,1.70107,0.5,0.24,2.41822,0.5,0.24,0.014045
0.32,1.2,0.647068,0.32,1.2,0.522692,0.32,1.2,0.03111
0.3394374850262263,-0.3514307078790692,1.1197784374814748,-0.3870786708890202,-0.258612849022951,0.0038494075525592,0.4719122303165665,-0.3424681835853865,-0.8934867852095274
0.5,0.24,0.864404,0.5,0.24,0.020677,0.5,0.24,0.019839
3.0,1.2,9.4339,3.0,1.2,6.24181,3.0,1.2,0.020059
0.5,1.2,2.34028,0.5,1.2,1.38997,0.5,1.2,0.017757
4.0,1.8,3.12964,4.0,1.8,2.83937,4.0,1.8,0.152008
3.0,0.24,14.1638,3.0,0.24,7.09454,3.0,0.24,0.0146135
18.888199356181108,7.496530807887004,50.716550389456,17.449179384954313,10.143426236171006,70.99643010729295,16.84095534954114,5.897274745060298,24.99769640512609
3.0,0.9,3.53801,3.0,0.9,2.06917,3.0,0.9,0.073428
3.0,0.06,9.34121,3.0,0.06,8.36103,3.0,0.06,0.004564
3.0,0.9,6.25146,3.0,0.9,8.99433,3.0,0.9,0.029658
4.0,0.24,18.9177,4.0,0.24,7.04102,4.0,0.24,9.59271
4.0,0.9,8.20701,4.0,0.9,11.1574,4.0,0.9,0.01426
17.09338324695696,4.578561869982788,37.048081218679954,14.97121175060592,9.323363697774568,51.843085104532015,14.250466385789462,6.793730288629664,26.41073093368474
0.5,0.48,2.42636,0.5,0.48,1.16984,0.5,0.48,1.4273
4.295548047787298,0.6764078223758858,23.387495270103784,5.25181831808893,1.2165079384674298,13.97353195791858,5.073117639511181,1.4956447946467364,0.3410710619706764
0.08,0.06,0.146508,0.08,0.06,0.002985,0.08,0.06,0.000262
0.16,1.2,0.124721,0.16,1.2,0.014162,0.16,1.2,0.015392
18.41400024179509,7.794579789246617,51.5881394136173,9.885801219201433,10.534181005129302,61.66215539353958,12.832344814530238,7.525161039579807,37.46789102238616
3.00318,0.06,14.1965,3.00325,0.06,5.28908,3.00318,0.06,0.007898
0.1,0.06,0.149721,0.1,0.06,0.013966,0.1,0.06,0.012725
3.0,0.24,14.1371,3.0,0.24,5.30897,3.0,0.24,0.003194
0.5,1.8,2.13072,0.5,1.8,2.42038,0.5,1.8,0.007249
0.5,0.24,1.68998,0.5,0.24,1.4339,0.5,0.24,0.020732
5.0,0.48,15.5634,5.0,0.48,23.2727,5.0,0.48,13.9728
5.0,0.9,6.81137,5.0,0.9,0.009445,5.0,0.9,0.012534
1.2,0.9,2.32092,1.2,0.9,0.008129,1.2,0.9,0.004074
1.2,0.9,0.994967,1.2,0.9,0.826505,1.2,0.9,0.10441
3.412433461957015,1.653196420501187,6.3904285009375545,4.300442224420702,1.9564790627181248,-0.4869228249299386,3.992020685067751,2.2032386149615624,-1.047113758434987
4.0,1.2,7.36228,4.0,1.2,10.14,4.0,1.2,0.00442
1.2,1.2,2.35718,1.2,1.2,0.008727,1.2,1.2,0.003849
4.0,0.48,9.21357,4.0,0.48,5.43677,4.0,0.48,0.019568
3.0,0.48,9.53162,3.0,0.48,14.1615,3.0,0.48,5.09488
3.0,1.2,10.0774,3.0,1.2,0.00505,3.0,1.2,0.002092
0.16,0.06,0.141501,0.16,0.06,0.19399,0.16,0.06,0.008721
0.1,0.06,0.503617,0.1,0.06,0.007929,0.1,0.06,0.003742
0.1,1.2,0.340758,0.1,1.2,0.0178335,0.1,1.2,0.019639
0.5,1.2,1.27772,0.5,1.2,1.4033,0.5,1.2,0.020245
4.0,0.24,13.0094,4.0,0.24,18.9409,4.0,0.24,6.95543
5.0,1.8,16.2881,5.0,1.8,11.7882,5.0,1.8,0.05559
0.2,0.06,0.346137,0.2,0.06,0.284644,0.2,0.06,0.00411
0.5,1.8,1.42637,0.5,1.8,1.13394,0.5,1.8,1.38602
3.0,0.24,9.33184,3.0,0.24,8.40562,3.0,0.24,0.0082055
1.2,0.9,1.88913,1.2,0.9,2.79912,1.2,0.9,1.64497
4.0,0.06,6.20999,4.0,0.06,9.26085,4.0,0.06,5.45403
3.0,0.06,9.38351,3.0,0.06,14.0704,3.0,0.06,0.017308
1.2,0.9,2.87296,1.2,0.9,0.030251,1.2,0.9,0.029225
0.1,1.2,0.123069,0.1,1.2,0.121732,0.1,1.2,0.128981
5.0,1.2,23.4441,5.0,1.2,0.005086,5.0,1.2,0.002226
0.1,0.24,0.14972,0.1,0.24,0.153027,0.1,0.24,0.056951
0.4,0.18,0.467496,0.4,0.18,0.285932,0.4,0.18,0.01884
13.168041109939573,4.807916270430783,66.22281437218066,11.237725558643197,9.491343024236166,54.78027831747725,15.195065092188417,8.073074696811187,23.925393838397376
5.0,1.8,15.4509,5.0,1.8,13.9566,5.0,1.8,0.03012
0.5,0.06,1.59814,0.5,0.06,2.3443,0.5,0.06,1.07725
0.1,1.2,0.381536,0.1,1.2,0.453443,0.1,1.2,0.014256
0.2,1.2,0.633571,0.2,1.2,0.405802,0.2,1.2,0.002421
0.5,0.24,1.70107,0.5,0.24,1.22339,0.5,0.24,0.014045
1.2,0.9,0.951121,1.2,0.9,1.39919,1.2,0.9,0.607814
1.2,1.8,5.68931,1.2,1.8,2.23994,1.2,1.8,0.019244
0.08,0.6,0.275388,0.08,0.6,0.008109,0.08,0.6,0.005841
3.0,0.48,6.89459,3.0,0.48,3.12824,3.0,0.48,0.019623
18.207786222383483,6.689293077003367,41.519585779489965,12.991574979743651,8.767574038484979,38.8742897336219,19.352930818567117,5.239676801293171,23.61182120944107
13.69370600215794,5.328609070353011,40.7184803873899,11.302398020801949,8.503336462737025,46.27640474147503,16.98702150421865,6.782468568559233,43.230049710161936
1.2,0.9,2.90673,1.2,0.9,0.008065,1.2,0.9,0.002489
0.08,0.6,0.300329,0.08,0.6,0.100659,0.08,0.6,0.289876
1.20318,1.8,3.66373,1.20325,1.8,2.89514,1.20325,1.8,0.016844
0.04,0.6,0.088465,0.04,0.6,0.135389,0.04,0.6,0.004878
3.0,1.2,14.1596,3.0,1.2,5.33897,3.0,1.2,7.15696
0.0860942,0.06,0.156509,0.0862778,0.06,0.089654,0.0862778,0.06,0.106863
0.5,0.9,2.36425,0.5,0.9,1.04097,0.5,0.9,0.013591
5.0,0.24,3.98366,5.0,0.24,2.69323,5.0,0.24,3.61815
5.0,0.9,23.5804,5.0,0.9,0.031789,5.0,0.9,0.029892
3.0,0.9,14.3318,3.0,0.9,0.008923,3.0,0.9,0.0067
3.0,0.24,9.77534,3.0,0.24,14.1371,3.0,0.24,0.007162
0.1,0.9,0.62023,0.1,0.9,0.351764,0.1,0.9,0.005739
5.0,1.2,2.48987,5.0,1.2,3.48864,5.0,1.2,0.044284
2.061137568044897,1.362517491659915,5.120233365005613,4.0555289893174455,1.585268005236196,1.2037059409384328,3.4149098837458443,1.103483849145587,0.1852619189055158
3.0,1.8,3.48551,3.0,1.8,1.74904,3.0,1.8,0.167235
4.0,0.06,12.4742,4.0,0.06,18.6271,4.0,0.06,11.0003
2.418591498669501,2.022605439457031,6.58478049529636,3.333768047397066,1.6643304173869953,0.1573861505184739,2.674883456885357,2.6374008389678654,0.6017525793289658
4.0,1.8,6.28975,4.0,1.8,9.23674,4.0,1.8,4.38035
0.16,1.2,-0.02314,0.16,1.2,0.557059,0.16,1.2,0.016526
3.0,0.24,3.13536,3.0,0.24,4.06501,3.0,0.24,0.020014
5.0,0.06,3.9186,5.0,0.06,3.55982,5.0,0.06,0.030299
0.08,0.06,0.146508,0.08,0.06,0.100695,0.08,0.06,0.000262
12.750583524884934,5.092872959666037,65.21044445809531,16.08739488040377,8.102820550464855,70.09117875202496,12.124077478362125,7.124888757002872,39.19193527198836
3.7570722373861374,0.0875179095152724,8.005768807073427,3.320242781834481,0.6931273480891558,13.955002015679728,3.6165255022427063,-0.7739137572085435,-0.6871696319496847
3.0,1.8,14.3412,3.0,1.8,5.59244,3.0,1.8,0.009054
0.5803109125407268,1.1862454402260685,1.7409040725718383,1.3503873937704634,0.2826026243907402,0.5811507759151756,-0.4043402843042866,-0.1397940596462178,0.342519907410126
0.1,0.9,0.232013,0.1,0.9,0.203498,0.1,0.9,0.035694
4.0,0.9,4.72839,4.0,0.9,2.76676,4.0,0.9,0.073379
1.2,0.9,4.17189,1.2,0.9,3.38082,1.2,0.9,0.005264
18.886646233228376,4.339201219655039,71.48519908365219,16.280074553080684,5.863099282898184,52.60033441400827,17.45728820467744,9.6015818883814,26.671584594272996
0.4,0.42,0.436987,0.4,0.42,0.513996,0.4,0.42,0.002616
0.0478211483951289,0.3154680091637457,0.1062630766114947,0.3324771033260246,-0.1492312955771521,-0.6612898932989502,0.3160788409067743,0.4306165328879106,0.0221779917814028
0.5,1.8,1.645,0.5,1.8,1.38424,0.5,1.8,0.0237775
0.4,0.6,0.471969,0.4,0.6,0.262047,0.4,0.6,0.013401
4.0,0.48,12.4557,4.0,0.48,11.202,4.0,0.48,0.010097
0.04,0.06,0.099101,0.04,0.06,0.060175,0.04,0.06,0.002909
17.17352733063366,5.6802681092880825,49.59157562513279,16.07485373878336,5.47067486146774,54.414082310499225,13.79202832009683,9.097712118301802,41.0402671011608
5.0,1.8,3.47908,5.0,1.8,0.147491,5.0,1.8,0.152169
4.0,1.8,13.3944,4.0,1.8,19.1526,4.0,1.8,0.005643
4.0,1.8,11.0969,4.0,1.8,0.00946,4.0,1.8,0.00863
0.2,0.18,0.370842,0.2,0.18,0.484378,0.2,0.18,0.294639
1.2,1.8,2.93339,1.2,1.8,3.41243,1.2,1.8,0.001796
1.2,0.24,5.62581,1.2,0.24,3.36937,1.2,0.24,0.00822
0.04,1.2,0.197247,0.04,1.2,0.544884,0.04,1.2,0.007786
0.1,0.24,0.233073,0.1,0.24,0.151868,0.1,0.24,0.020002
3.0,0.24,2.41282,3.0,0.24,3.58017,3.0,0.24,0.063585
4.0,0.48,19.3283,4.0,0.48,8.39356,4.0,0.48,0.008718
5.0,0.9,7.68625,5.0,0.9,11.4889,5.0,0.9,0.031376
1.2,1.8,3.80498,1.2,1.8,0.0239195,1.2,1.8,0.0285995
4.0,0.48,18.7445,4.0,0.48,0.007847,4.0,0.48,0.008569
1.2,1.8,5.63771,1.2,1.8,3.41352,1.2,1.8,0.030526
3.0,1.2,8.3334,3.0,1.2,0.017899,3.0,1.2,0.019327
0.1,0.06,0.335241,0.1,0.06,0.475221,0.1,0.06,0.004151
0.1,0.24,0.237276,0.1,0.24,0.21596,0.1,0.24,0.148106
1.2,0.9,3.80845,1.2,0.9,5.59107,1.2,0.9,2.54961
3.6468883229659617,0.0943808754223913,10.003861582318654,4.475638694438266,-0.103907655119679,-0.250728218760927,3.883432033727474,0.7839288830756819,-0.1352939281799732
3.0,1.8,14.0048,3.0,1.8,8.43763,3.0,1.8,0.020177
0.5,0.06,1.25686,0.5,0.06,0.0088365,0.5,0.06,0.0096705
0.1,0.9,0.476776,0.1,0.9,0.011808,0.1,0.9,0.018433
0.1,0.48,0.475993,0.1,0.48,0.222485,0.1,0.48,0.007859
0.02,0.18,0.064813,0.02,0.18,0.053504,0.02,0.18,0.006346
3.0,1.2,9.4339,3.0,1.2,6.24181,3.0,1.2,0.022169
0.08,0.06,0.084945,0.08,0.06,0.102034,0.08,0.06,0.060728
3.0,0.06,13.9795,3.0,0.06,8.36532,3.0,0.06,0.0056125
1.2,1.8,3.79344,1.2,1.8,5.59591,1.2,1.8,3.36047
5.0,0.9,23.5368,5.0,0.9,8.73493,5.0,0.9,11.8249
11.38887699903195,5.156819485172707,42.98805385545487,16.898173517959655,6.211098223500213,46.99373873611765,12.50512616746806,8.405098929354512,26.53994975223077
0.16,0.06,0.060643,0.16,0.06,0.013797,0.16,0.06,0.003737
0.1,0.9,0.430534,0.1,0.9,0.355138,0.1,0.9,0.016888
0.5,0.24,1.58418,0.5,0.24,1.40206,0.5,0.24,0.008033
4.0,0.48,18.637,4.0,0.48,8.28889,4.0,0.48,0.014563
4.0,0.9,18.695,4.0,0.9,9.03996,4.0,0.9,0.00151
